Emotion,Round,Condition,Location,Mean_Pressure,Max_Pressure,Pressure_Variance,Pressure_Gradient,Median_Force,Contact_Area,Rate_of_Pressure_Change,Pressure_Std,Num_Touches,Max_Touch_Duration,Min_Touch_Duration,Mean_Touch_Duration,Estimated_Sampling_Rate,Max_Touch_Area,PN
attention,round1,torso,torso,26.087703940218443,136.13175210922827,603.7557671052123,0.1949437216814365,16.404486088349763,4.541095890410959,0.1949437216814365,24.57144210471197,16,0.8619402985074627,0.0410447761194029,0.3822294776119403,24.363636363636363,20,24
Sadness,round3,torso,torso,6.411342171968382,12.477368944888294,2.120982908091363,0.1610491091350884,5.957121650770932,1,0.1610491091350884,1.4563594707665286,10,0.2222222222222222,0.037037037037037,0.0888888888888888,27,1,24
Happiness,round2,torso,torso,15.606743998526778,91.08380857861545,199.91824234460503,0.2523221643681039,9.785890604130216,4.983606557377049,0.2523221643681039,14.139244758635629,11,3.08,0.088,0.748,22.727272727272727,12,24
Empathy,round2,torso,torso,6.498278074422916,16.22796328298728,2.888283958084285,0.1572204807058934,5.980428216998392,1.5,0.1572204807058934,1.699495206843575,14,0.9565217391304348,0.0318840579710144,0.1184265010351966,31.363636363636363,2,24
Sadness,round1,torso,torso,11.005708878158565,80.54863519170253,89.50195665009588,0.2149865343191614,7.398176821620835,5.651376146788991,0.2149865343191614,9.46054737581795,11,4.015873015873016,0.0436507936507936,0.5158730158730159,22.90909090909091,11,24
Gratitude,round1,torso,torso,10.447372788463593,80.8380740564483,62.328080046073616,0.1725825070591956,7.904734093458323,10.116438356164384,0.1725825070591956,7.894813490265214,4,7.744252873563219,0.0316091954022988,2.34698275862069,31.63636363636364,20,24
Happiness,round2,torso,torso,6.27475679190866,13.7904341560258,1.5400468005089378,0.1502553364104008,5.851053796019491,1,0.1502553364104008,1.2409862209182412,2,0.0447154471544715,0.0447154471544715,0.0447154471544715,22.363636363636363,1,16
Comfort,round2,torso,torso,6.10748558240781,11.01520480281317,1.0406105676881117,0.1482129441176952,5.778058942467178,1,0.1482129441176952,1.0201032142328106,2,0.0328358208955223,0.0328358208955223,0.0328358208955223,30.454545454545453,1,16
Gratitude,round1,torso,torso,9.710013060870953,34.03546930521945,29.50648503588554,0.145189409548134,8.099620958925565,3.4588859416445623,0.145189409548134,5.43198720873729,0,11,11,11,34.27272727272727,7,16
Love,round2,torso,torso,11.606658439821349,43.752241935634345,66.42565133379037,0.1524467230907968,8.370434588980904,4.844621513944223,0.1524467230907968,8.15019333106831,5,6.698507462686568,0.0985074626865671,1.7665671641791048,30.454545454545453,8,16
attention,round1,torso,torso,10.968470546890192,78.8146222815742,79.71062030129933,0.1539133035400365,7.674919047336663,1.8235294117647056,0.1539133035400365,8.92808043765844,15,0.2538461538461538,0.0423076923076923,0.1551282051282051,23.63636363636364,5,16
Sadness,round3,torso,torso,10.821213155638842,63.67919750482716,51.05865851358541,0.1566363209719981,8.512715879645839,6.280898876404494,0.1566363209719981,7.145534165727949,1,9.48397435897436,9.48397435897436,9.48397435897436,28.363636363636363,21,16
attention,round3,torso,torso,7.946376866048861,26.69807140725566,17.602037252125026,0.146708623699474,6.18406850738815,1.1428571428571428,0.146708623699474,4.195478191115409,10,0.2254098360655737,0.0450819672131147,0.1127049180327868,22.181818181818183,2,16
Gratitude,round3,torso,torso,6.104225131523544,11.979700023936974,1.1332664126322678,0.1229833868928234,5.807447963693875,1,0.1229833868928234,1.0645498638543278,2,0.0367892976588628,0.0367892976588628,0.0367892976588628,27.181818181818183,1,16
Empathy,round2,torso,torso,6.714412686953069,13.933530318276354,3.386117049331096,0.1431751922386296,6.0201801101139445,1,0.1431751922386296,1.8401404971716413,5,0.1222222222222222,0.0407407407407407,0.0733333333333333,24.545454545454547,1,16
Sadness,round1,torso,torso,6.346619394651784,13.01120944442541,2.7370804178407093,0.1340433491943945,5.847817311415876,1,0.1340433491943945,1.6544124086335636,1,0.4258064516129032,0.4258064516129032,0.4258064516129032,28.181818181818183,1,16
Love,round3,torso,torso,8.066932689312619,31.564328484893643,11.730251902304865,0.1822920748126325,6.806139336927721,2.251700680272109,0.1822920748126325,3.4249455327500997,20,1.103942652329749,0.039426523297491,0.3489247311827957,25.363636363636363,7,16
Happiness,round1,torso,torso,8.687475380842201,44.69112611069782,24.69818223198845,0.2019174948897289,6.946577372506065,1.911917098445596,0.2019174948897289,4.969726575173775,29,1.844311377245509,0.0329341317365269,0.2362172207309518,30.363636363636363,5,16
Gratitude,round2,torso,torso,6.022635851556823,10.11132563934622,1.0455446725042197,0.1484159800424108,5.640732319177584,0,0.1484159800424108,1.0225187883380038,1,0.0329341317365269,0.0329341317365269,0.0329341317365269,30.363636363636363,0,16
Empathy,round1,torso,torso,6.70269998885616,11.355337209763462,2.125859245407928,0.1443121123521628,6.344681850872076,1,0.1443121123521628,1.458032662668408,7,0.2408759124087591,0.0401459854014598,0.0802919708029197,24.90909090909091,1,16
Sadness,round2,torso,torso,15.67423512065568,72.38665769402346,157.85059214055573,0.1568283943467629,10.723635411834572,9.364864864864863,0.1568283943467629,12.563860558783505,1,9.291666666666666,9.291666666666666,9.291666666666666,24,14,16
Anger,round2,torso,torso,13.588007847508273,109.03321920582924,153.986902144983,0.1714964803991171,8.632591618812778,3.372549019607843,0.1714964803991171,12.40914590715183,23,0.363036303630363,0.0363036303630363,0.1673123834122542,27.545454545454547,10,16
attention,round2,torso,torso,13.971888978131355,76.89865170395908,133.6874512585961,0.165551594039963,9.216717374128754,2.5310344827586206,0.165551594039963,11.562328972079808,27,0.2452229299363057,0.1050955414012738,0.1920264213257844,28.545454545454547,7,16
Anger,round3,torso,torso,11.95763867128348,85.75065866413402,96.47883012926869,0.1653519378956443,8.26575904511652,2.936170212765957,0.1653519378956443,9.822363775042575,33,0.2058823529411764,0.0294117647058823,0.1336898395721925,34,11,16
Empathy,round3,torso,torso,8.739386223001919,33.78212794889802,13.855811555162196,0.1575858214113277,7.703851474260468,4.306306306306307,0.1575858214113277,3.7223395271203024,11,4.198224852071006,0.0325443786982248,0.727810650887574,30.727272727272727,10,16
Anger,round1,torso,torso,10.52450723868784,59.55628583262758,55.04132231665647,0.1585384679467108,7.667896037708069,2.5288461538461537,0.1585384679467108,7.418983914031386,29,0.3389355742296919,0.0308123249299719,0.1179368299043755,32.45454545454545,7,16
Love,round1,torso,torso,8.814275990142937,20.73505759866335,17.30847165986265,0.1473228428381483,7.1649484585838135,2.4482758620689653,0.1473228428381483,4.1603451371085365,1,1.1474820143884892,1.1474820143884892,1.1474820143884892,25.272727272727277,4,16
Comfort,round3,torso,torso,6.581462503359399,12.977728061930488,2.16393985775879,0.1461978880089653,6.204593410661256,1,0.1461978880089653,1.4710336018455832,2,0.1442622950819672,0.0721311475409836,0.1081967213114754,27.727272727272727,1,16
Happiness,round3,torso,torso,6.754052745658707,23.08629553361314,4.300719907967881,0.1491736506590756,6.223486731136296,1.3,0.1491736506590756,2.0738177132930176,10,0.0970588235294117,0.0323529411764705,0.0517647058823529,30.90909090909091,3,16
Comfort,round1,torso,torso,6.334366175589176,12.8299840823531,1.7616865741430592,0.1645153819219972,5.851184227605152,1,0.1645153819219972,1.3272854154789238,3,0.0897959183673469,0.0448979591836734,0.0598639455782312,22.272727272727277,1,16
Gratitude,round3,torso,torso,5.909416451800877,9.985442348186712,0.7489810309863879,0.1671281210721462,5.678717214473911,0,0.1671281210721462,0.8654369017937633,0,0,0,0,30.272727272727277,0,05
attention,round3,torso,torso,6.027856755474261,10.370641305345568,1.1215226766310231,0.1849875860515631,5.646907582892565,0,0.1849875860515631,1.0590196771689482,1,0.0474137931034482,0.0474137931034482,0.0474137931034482,21.09090909090909,0,05
Comfort,round2,torso,torso,6.390411394058383,13.67942742280675,2.320798870256641,0.1674734741181109,5.906948908378807,1,0.1674734741181109,1.5234168406108162,6,0.0652818991097922,0.0326409495548961,0.0380811078140455,30.63636363636364,1,05
attention,round1,torso,torso,6.285815906936766,11.16666643224725,1.436135369832309,0.1671438521413491,5.987135997118019,1,0.1671438521413491,1.1983886555839507,3,0.037037037037037,0.037037037037037,0.037037037037037,27,1,05
Sadness,round1,torso,torso,6.2286252661842765,10.295274533669676,1.4925619249075155,0.1671480191736972,5.788496718062875,0,0.1671480191736972,1.221704516201653,1,0.0366666666666666,0.0366666666666666,0.0366666666666666,27.272727272727277,0,05
Empathy,round2,torso,torso,6.287411038406534,10.500985224736276,1.892172749702462,0.1833413855104876,5.736319407065238,0,0.1833413855104876,1.3755627029337711,2,0.1062801932367149,0.0531400966183574,0.0797101449275362,18.818181818181817,0,05
Love,round1,torso,torso,6.394121666816976,11.796626489240309,1.9203067091684036,0.183334231950659,5.960928833350192,1,0.183334231950659,1.3857513157736503,3,0.0876494023904382,0.0438247011952191,0.0584329349269588,22.818181818181817,1,05
Happiness,round2,torso,torso,5.673033473892653,7.852124677232936,0.4703442683782829,0.1667146941493085,5.454687183157494,0,0.1667146941493085,0.685816497598507,0,0,0,0,28.90909090909091,0,05
Sadness,round3,torso,torso,6.285145768710805,10.978755626223638,1.4907627527643588,0.1721850162661863,5.841338384932686,0,0.1721850162661863,1.2209679573045145,3,0.0390070921985815,0.0390070921985815,0.0390070921985815,25.63636363636364,0,05
Gratitude,round1,torso,torso,5.867270558988958,9.671963723518244,0.9591299244141828,0.1673728942442518,5.514700633270039,0,0.1673728942442518,0.9793517878751145,0,0,0,0,26.272727272727277,0,05
Empathy,round3,torso,torso,5.820949583577775,9.60453474573383,0.8559203887608906,0.1697543251965666,5.545567775308501,0,0.1697543251965666,0.925159655822113,0,0,0,0,25.272727272727277,0,05
Anger,round2,torso,torso,5.947479058007609,9.088519729995236,0.8128239173139249,0.1719247616064255,5.6086087758221925,0,0.1719247616064255,0.9015674779593178,0,0,0,0,26.272727272727277,0,05
Anger,round3,torso,torso,6.142521601437315,13.580094051102158,1.77988151704528,0.1765289089485882,5.738303869400248,1,0.1765289089485882,1.334122002309114,2,0.0735785953177257,0.0367892976588628,0.0551839464882943,27.181818181818183,1,05
Happiness,round3,torso,torso,6.107780968563287,11.847781249748488,1.795978070620664,0.1675197643770217,5.610104198063901,1,0.1675197643770217,1.3401410637021254,3,0.06875,0.034375,0.0458333333333333,29.09090909090909,1,05
Love,round2,torso,torso,6.219523089173173,14.51720041067268,2.5341007532006445,0.1653496792872731,5.610729977987359,1,0.1653496792872731,1.5918859108619074,2,0.1092715231788079,0.0728476821192053,0.0910596026490066,27.454545454545453,1,05
Anger,round1,torso,torso,6.395567863729009,13.850144939248764,2.304322702755646,0.168140388482046,5.796356355514986,1,0.168140388482046,1.5179995727126032,4,0.0726072607260726,0.0363036303630363,0.0453795379537953,27.545454545454547,1,05
Sadness,round2,torso,torso,6.129967492122781,11.119556161111229,1.487464215493312,0.1721275516690167,5.602170400387662,1,0.1721275516690167,1.2196164214593506,1,0.0416666666666666,0.0416666666666666,0.0416666666666666,24,1,05
Empathy,round1,torso,torso,5.986662628400075,9.479834809703004,1.184012185451214,0.1725628113574319,5.657080762119458,0,0.1725628113574319,1.0881232400106222,0,0,0,0,24.63636363636364,0,05
Love,round3,torso,torso,5.774049980498545,9.540306178845128,0.6123891339869203,0.1658428008501811,5.459480033890727,0,0.1658428008501811,0.7825529592218793,0,0,0,0,28,0,05
Comfort,round1,torso,torso,5.814092966657723,9.91500728669786,0.6877971335748965,0.1691417089732706,5.56971239428986,0,0.1691417089732706,0.8293353565204468,0,0,0,0,23.90909090909091,0,05
attention,round2,torso,torso,6.387393107838358,13.582981204487035,2.261612564487953,0.1726479439839623,5.83562985037417,1,0.1726479439839623,1.50386587317086,5,0.0769230769230769,0.0384615384615384,0.0615384615384615,26,1,05
Comfort,round3,torso,torso,5.976255518019644,10.268920113800467,1.0543945673844055,0.1735623280031174,5.60938485145603,0,0.1735623280031174,1.0268371669278462,1,0.0363036303630363,0.0363036303630363,0.0363036303630363,27.545454545454547,0,05
Happiness,round1,torso,torso,6.072264853807285,10.415516448331486,1.100879889056496,0.1685192125624666,5.809139521024767,0,0.1685192125624666,1.0492282349691586,1,0.044,0.044,0.044,22.727272727272727,0,05
Gratitude,round2,torso,torso,6.088089987287499,10.15069931083224,1.1580938641555558,0.1710149025536889,5.748741737116985,0,0.1710149025536889,1.0761476962552845,1,0.0423076923076923,0.0423076923076923,0.0423076923076923,23.63636363636364,0,05
Anger,round1,torso,torso,8.709774060024719,57.65787435765938,33.890134444797724,0.1805321836753708,6.919754756462341,2.294117647058824,0.1805321836753708,5.82152337836049,13,0.4626168224299066,0.0514018691588785,0.1700215672178289,19.454545454545453,6,02
Sadness,round1,torso,torso,17.929675592850437,108.54488943906362,272.1994331892072,0.2164825397697587,11.932024124740844,11.6158940397351,0.2164825397697587,16.49846760124125,4,6.105504587155964,0.0504587155963302,1.9300458715596327,19.818181818181817,23,02
Empathy,round2,torso,torso,12.145400029238376,74.04299670682232,111.619403331839,0.1654656851000714,7.869971817103721,3.104575163398693,0.1654656851000714,10.565008439742911,9,2.1192660550458715,0.0336391437308868,0.6017669045191982,29.727272727272727,7,02
Anger,round2,torso,torso,26.190604527223343,123.31869566034084,554.5644064885734,0.2123742376122341,16.079411713440727,19.05263157894737,0.2123742376122341,23.54919120667573,8,2.0855018587360594,0.0408921933085501,0.495817843866171,24.454545454545453,44,02
attention,round2,torso,torso,15.942443338075638,113.66435358280567,377.6391737841474,0.1702064463438375,7.634118040809659,2.207317073170732,0.1702064463438375,19.432940430726056,14,0.9581881533101044,0.0383275261324041,0.2381781981085116,26.09090909090909,6,02
Anger,round3,torso,torso,9.029525760812446,97.99563291068722,53.925153566100725,0.1693154360494247,6.832679789248565,2.395833333333333,0.1693154360494247,7.343374807682141,12,0.4150943396226415,0.0345911949685534,0.1527777777777777,28.90909090909091,7,02
Gratitude,round2,torso,torso,12.17329094556925,64.37224386159531,84.30034177780372,0.1596013259924581,8.663966529410134,5.213740458015267,0.1596013259924581,9.181521757192744,11,1.211009174311927,0.0672782874617737,0.4373088685015291,29.727272727272727,17,02
Love,round2,torso,torso,10.19425517310924,71.79943736969483,58.08039568901445,0.1736983676791666,7.764905418988919,3.9166666666666665,0.1736983676791666,7.621049513617823,6,2.169550173010381,0.0380622837370242,0.8817762399077277,26.272727272727277,13,02
Sadness,round3,torso,torso,11.133305047770149,73.82529584242218,62.80241952131684,0.1796174835732053,7.963270462674439,3.4742268041237114,0.1796174835732053,7.924797759016746,11,1.8660714285714288,0.0491071428571428,0.46875,20.363636363636363,11,02
Happiness,round1,torso,torso,13.17755823491418,96.86900997544834,158.7315597906518,0.1921149901543542,8.39826055561727,6.235294117647059,0.1921149901543542,12.598871369716091,9,1.5321428571428573,0.0785714285714285,0.5587301587301589,25.454545454545453,16,02
Happiness,round3,torso,torso,15.81426887427858,99.18847574485665,244.95675516350587,0.1871822002178825,9.291353750467335,5.740384615384615,0.1871822002178825,15.651094375905664,9,1.3095238095238095,0.0436507936507936,0.5238095238095237,22.90909090909091,19,02
Love,round3,torso,torso,10.164141964879876,70.68368607903867,59.21291463233428,0.1711767234057064,7.62932966885291,5.375,0.1711767234057064,7.694992828608372,13,1.3391304347826087,0.0318840579710144,0.3188405797101449,31.363636363636363,15,02
Comfort,round2,torso,torso,14.59284200066558,115.3450681760505,232.73600002118573,0.2006249343041106,8.67829978475802,5.666666666666667,0.2006249343041106,15.255687464719042,8,2.887905604719764,0.0648967551622418,0.8396017699115044,30.818181818181817,17,02
Comfort,round1,torso,torso,11.279091713087569,94.67988954014324,119.69041655566058,0.1813106475480378,7.348008195420326,3.4375,0.1813106475480378,10.940311538327444,12,2.288321167883212,0.0401459854014598,0.6122262773722628,24.90909090909091,12,02
attention,round1,torso,torso,8.1277138631812,76.77246343014177,31.80615051459864,0.1736656645852151,6.831040048092595,1.4473684210526316,0.1736656645852151,5.639694186265656,21,0.38671875,0.04296875,0.1084449404761904,23.272727272727277,4,02
Comfort,round3,torso,torso,11.517163147792612,77.4153969373385,73.7206656904946,0.1734888383932278,8.625301681889457,4.284153005464481,0.1734888383932278,8.586073939263194,15,1.8430851063829787,0.0292553191489361,0.3822695035460992,34.18181818181818,10,02
Gratitude,round1,torso,torso,11.840439631275792,93.3288817695731,121.79692086821149,0.1749948430129854,7.685583510315716,4.369426751592357,0.1749948430129854,11.03616422803736,13,1.3382789317507418,0.0326409495548961,0.4343757133074639,30.63636363636364,13,02
Happiness,round2,torso,torso,16.23088881001013,119.44350727171764,312.1745430350339,0.1817847091328317,9.40425092091565,8.493506493506494,0.1817847091328317,17.668461818591734,10,2.9285714285714284,0.0357142857142857,0.5678571428571428,28,24,02
Love,round1,torso,torso,8.552836120372755,45.25042309738908,16.58491691292402,0.1734816491744105,7.217494635599473,3.1067961165048543,0.1734816491744105,4.072458337776339,12,1.2707581227436822,0.03971119133574,0.3739470517448857,25.181818181818183,12,02
Empathy,round3,torso,torso,12.13296606606826,57.365424867096834,81.00778558484976,0.1639509526124818,8.625985597874601,5.700507614213198,0.1639509526124818,9.000432522098578,12,3.041176470588235,0.0323529411764705,0.5580882352941176,30.90909090909091,20,02
Gratitude,round3,torso,torso,13.23292706336437,96.53892655891798,158.9523695184905,0.1836048698433141,8.262549882750877,4.223300970873787,0.1836048698433141,12.607631400008906,10,1.24609375,0.04296875,0.47265625,23.272727272727277,11,02
Sadness,round2,torso,torso,9.74092603139119,104.04304365320598,57.40209283404164,0.1628144458783156,7.552654166427022,3.0588235294117645,0.1628144458783156,7.576416886235976,13,1.53125,0.03125,0.4615384615384615,32,11,02
Empathy,round1,torso,torso,7.782815305179142,43.72646004148467,9.849482907093703,0.1542973662632845,6.938542445592475,3,0.1542973662632845,3.1383885844639607,11,1.456445993031359,0.0383275261324041,0.2648083623693379,26.09090909090909,9,02
attention,round3,torso,torso,13.130577415172304,82.23976269665543,171.92362331365624,0.1760492354284231,7.426410691469682,2.6166666666666667,0.1760492354284231,13.111964891413349,16,0.3703703703703703,0.037037037037037,0.1546840958605664,27,8,02
Happiness,round2,torso,torso,6.252695612618296,12.938428641651008,2.1156380304447677,0.1720741621810921,5.627636286956713,1,0.1720741621810921,1.4545233000693965,5,0.0623229461756373,0.0311614730878186,0.0436260623229461,32.09090909090909,1,08
Love,round2,torso,torso,6.293843666066207,12.091453759567631,1.7571462727390312,0.1929885988248021,5.824583525315719,1,0.1929885988248021,1.325573940879584,3,0.0458333333333333,0.0458333333333333,0.0458333333333333,21.818181818181817,1,08
Gratitude,round1,torso,torso,6.169471549621696,13.657645167277336,1.6852807119152076,0.1727021796462375,5.7330775439064015,1,0.1727021796462375,1.298183620261482,4,0.0344827586206896,0.0344827586206896,0.0344827586206896,29,1,08
attention,round1,torso,torso,6.135022562854383,10.29272101872966,1.4875903740399614,0.1673531274013323,5.785182367166121,0,0.1673531274013323,1.2196681409465286,1,0.0301369863013698,0.0301369863013698,0.0301369863013698,33.18181818181818,0,08
Empathy,round2,torso,torso,6.021200128278522,12.656600200714838,1.5080747659025258,0.1802652724156754,5.599709229516137,1,0.1802652724156754,1.2280369562446098,2,0.0387323943661971,0.0387323943661971,0.0387323943661971,25.818181818181817,1,08
Sadness,round1,torso,torso,6.498057609280941,13.268617895293197,2.456573627731652,0.1774776752492264,5.929922760897414,1,0.1774776752492264,1.56734604594252,6,0.1047619047619047,0.0349206349206349,0.0582010582010582,28.63636363636364,1,08
Love,round3,torso,torso,6.191188296948856,12.49602592192296,1.8741107617472483,0.1849121921385604,5.716058831552278,1,0.1849121921385604,1.3689816513552138,4,0.0428015564202334,0.0428015564202334,0.0428015564202334,23.363636363636363,1,08
Comfort,round2,torso,torso,6.187281568705255,10.77818109860003,1.6794564417201283,0.1696780764609554,5.683184313595275,0,0.1696780764609554,1.295938440559631,4,0.0658682634730539,0.0329341317365269,0.0411676646706586,30.363636363636363,0,08
Gratitude,round3,torso,torso,6.4956934154188986,14.32931119170162,2.279455349291099,0.1772027887058237,5.985062623452515,1,0.1772027887058237,1.509786524410355,11,0.1024844720496894,0.0341614906832298,0.046583850931677,29.272727272727277,1,08
Comfort,round3,torso,torso,6.173407816647714,11.190576548419266,1.3303727756275705,0.1709233936955469,5.798337426733676,1,0.1709233936955469,1.1534178668754749,2,0.0349206349206349,0.0349206349206349,0.0349206349206349,28.63636363636364,1,08
Happiness,round1,torso,torso,6.299477246653028,11.822050154143016,1.579487718077872,0.1889256873929043,5.897902110924676,1,0.1889256873929043,1.2567767176701965,5,0.074074074074074,0.037037037037037,0.0444444444444444,27,1,08
Gratitude,round2,torso,torso,6.252530223907016,16.10131650124582,1.9930658498385676,0.1759818000796471,5.788948491256811,1,0.1759818000796471,1.4117598414172885,5,0.0924369747899159,0.0308123249299719,0.0513538748832866,32.45454545454545,1,08
attention,round2,torso,torso,6.037050485443437,10.24698441074136,1.232464143988516,0.1729246875674731,5.671921500126187,0,0.1729246875674731,1.1101640167058722,2,0.0299727520435967,0.0299727520435967,0.0299727520435967,33.36363636363637,0,08
Comfort,round1,torso,torso,6.161422140454512,10.544592178377034,1.3063219042788254,0.1833292110070198,5.781886057158509,0,0.1833292110070198,1.142944401219423,2,0.0482456140350877,0.0482456140350877,0.0482456140350877,20.727272727272727,0,08
Empathy,round1,torso,torso,6.295453615144424,11.841330401924363,1.4393875196484172,0.1737996810800298,5.925824099204014,1,0.1737996810800298,1.1997447727114368,5,0.0630372492836676,0.0315186246418338,0.0378223495702005,31.727272727272727,1,08
Sadness,round2,torso,torso,6.2422921996630345,12.3159937537499,1.8732899516050576,0.1891375311654036,5.690449328269737,1,0.1891375311654036,1.3686818299389591,1,0.1284046692607003,0.1284046692607003,0.1284046692607003,23.363636363636363,1,08
Love,round1,torso,torso,6.208341862987188,10.625222119178028,1.3827363043569032,0.1767200334239919,5.7701686342628,0,0.1767200334239919,1.1758980841709468,1,0.0392857142857142,0.0392857142857142,0.0392857142857142,25.454545454545453,0,08
Empathy,round3,torso,torso,6.162236078758766,10.913060725550954,1.3507682124229392,0.1785968372587828,5.769609243078472,0,0.1785968372587828,1.1622255428370774,5,0.0325443786982248,0.0325443786982248,0.0325443786982248,30.727272727272727,0,08
Anger,round2,torso,torso,5.871214620753697,11.562423331669107,0.9954282504188392,0.1741313427741554,5.531899871033467,1,0.1741313427741554,0.997711506608418,1,0.0354838709677419,0.0354838709677419,0.0354838709677419,28.181818181818183,1,08
Anger,round1,torso,torso,5.928585742257449,13.692327439366736,2.11869986609155,0.1677440300020953,5.4111856158604175,1,0.1677440300020953,1.4555754415665132,1,0.0919220055710306,0.0919220055710306,0.0919220055710306,32.63636363636363,1,08
Gratitude,round3,torso,torso,6.100452812825412,16.063959889492374,1.9433988776606703,0.178056666824298,5.691889443301871,1,0.178056666824298,1.3940584197445494,2,0.1054313099041533,0.0702875399361022,0.0878594249201278,28.454545454545453,1,30
Comfort,round3,torso,torso,5.769837655251774,7.6652381304610735,0.4151287704320419,0.1877655472059574,5.527617055921859,0,0.1877655472059574,0.6443048738229766,0,0,0,0,19.545454545454547,0,30
Love,round3,torso,torso,6.195288314113896,9.85589430251534,1.3458508982046864,0.1923275230978405,5.7771881360568695,0,0.1923275230978405,1.1601081407371845,0,0,0,0,19.90909090909091,0,30
attention,round3,torso,torso,6.192868776839924,10.276835322544056,1.1777147276018765,0.1927763412051609,5.840277927833661,0,0.1927763412051609,1.0852256574564925,1,0.0416666666666666,0.0416666666666666,0.0416666666666666,24,0,30
Comfort,round1,torso,torso,6.15928248756035,11.669997224583351,1.2687905606862793,0.1721325513064355,5.819847087035173,1,0.1721325513064355,1.126406037220273,1,0.063953488372093,0.063953488372093,0.063953488372093,31.272727272727277,1,30
attention,round1,torso,torso,6.200688573128599,12.108036764124249,1.8773131552213929,0.1756796068711161,5.7366036732124055,1,0.1756796068711161,1.3701507782800375,2,0.0780141843971631,0.0390070921985815,0.0585106382978723,25.63636363636364,1,30
Love,round2,torso,torso,5.93786992595288,10.19336617845796,1.1575512105820625,0.1747359067295061,5.620981040358711,0,0.1747359067295061,1.0758955388800822,1,0.0354838709677419,0.0354838709677419,0.0354838709677419,28.181818181818183,0,30
Sadness,round2,torso,torso,6.099018236667079,10.168367852696448,1.1962104295305551,0.1711431212979285,5.721231661745735,0,0.1711431212979285,1.0937140529089653,1,0.031700288184438,0.031700288184438,0.031700288184438,31.545454545454547,0,30
Empathy,round1,torso,torso,6.112487804473906,10.58955587078728,1.09667623815461,0.1855095505716075,5.793173500386941,0,0.1855095505716075,1.0472231081076324,1,0.0436507936507936,0.0436507936507936,0.0436507936507936,22.90909090909091,0,30
Happiness,round2,torso,torso,6.304577444861171,13.03522902277592,2.0202297677801866,0.1739863787362276,5.812577361186695,1,0.1739863787362276,1.4213478700797306,4,0.0753424657534246,0.0376712328767123,0.0565068493150684,26.545454545454547,1,30
Empathy,round3,torso,torso,6.094030385996552,10.508583274898273,1.0294739504473398,0.1771822364630848,5.75531658203775,0,0.1771822364630848,1.0146299573969515,1,0.0369127516778523,0.0369127516778523,0.0369127516778523,27.09090909090909,0,30
Gratitude,round1,torso,torso,6.110039849680762,10.80869558521074,1.321292385299182,0.1758256607313952,5.832987232818541,0,0.1758256607313952,1.1494748302155997,3,0.033434650455927,0.033434650455927,0.033434650455927,29.90909090909091,0,30
Sadness,round3,torso,torso,6.047708160508029,12.04364448328209,1.573814790627838,0.1686218155787562,5.509773474158109,1,0.1686218155787562,1.2545177522170972,2,0.0648967551622418,0.0324483775811209,0.0486725663716814,30.818181818181817,1,30
Happiness,round3,torso,torso,6.05553415986918,10.879126044293,1.0619375383196574,0.1721251336687842,5.678211171867439,0,0.1721251336687842,1.0305035362965318,1,0.0325443786982248,0.0325443786982248,0.0325443786982248,30.727272727272727,0,30
Sadness,round1,torso,torso,6.173420747153884,10.987314705700532,1.7482685387658077,0.1765351101003637,5.685025030024813,0,0.1765351101003637,1.3222210627447315,2,0.0450819672131147,0.0450819672131147,0.0450819672131147,22.181818181818183,0,30
Empathy,round2,torso,torso,6.212917034023687,11.87364742781966,1.7647605047406347,0.1780727523056612,5.760047641728514,1,0.1780727523056612,1.328442887270896,2,0.078853046594982,0.039426523297491,0.0591397849462365,25.363636363636363,1,30
Love,round1,torso,torso,6.161518611617257,11.353035330435276,1.7144354232599666,0.1795789331437451,5.640265143836898,1,0.1795789331437451,1.309364511226712,3,0.0726072607260726,0.0363036303630363,0.0484048404840483,27.545454545454547,1,30
attention,round2,torso,torso,5.79515339365868,9.1687419646868,0.6973357996754118,0.190577657727934,5.611079597373865,0,0.190577657727934,0.8350663444753428,0,0,0,0,22.63636363636364,0,30
Comfort,round2,torso,torso,6.160137668721449,10.693651102779386,1.5635522183440076,0.191474442890033,5.711548749241421,0,0.191474442890033,1.2504208165029913,2,0.0486725663716814,0.0486725663716814,0.0486725663716814,20.545454545454547,0,30
Anger,round1,torso,torso,5.963421134058206,9.664948329759971,0.9188020525633356,0.1728705367289386,5.683252911670725,0,0.1728705367289386,0.9585416279762374,0,0,0,0,28.363636363636363,0,30
Happiness,round1,torso,torso,5.850122276415775,8.10593193227687,0.5479945204913197,0.1727874682213319,5.594455480069231,0,0.1727874682213319,0.7402665199043651,0,0,0,0,23.90909090909091,0,30
Anger,round2,torso,torso,6.150742402581292,10.165109090698966,1.1229920160879086,0.1755554429084311,5.924539674245078,0,0.1755554429084311,1.0597131763302317,1,0.0327380952380952,0.0327380952380952,0.0327380952380952,30.545454545454547,0,30
Gratitude,round2,torso,torso,5.821149380351844,9.965946737954372,0.6904446195037636,0.1686341747601621,5.521315544578309,0,0.1686341747601621,0.8309299726834768,0,0,0,0,34.81818181818182,0,30
Anger,round3,torso,torso,6.04811638139697,11.352741055265234,1.812328021296461,0.1698420000097226,5.407196711453659,1,0.1698420000097226,1.3462273289814246,2,0.0327380952380952,0.0327380952380952,0.0327380952380952,30.545454545454547,1,30
